SubImage Number,Class Name,RelativeOriginX2Absolute,RelativeOriginY2Absolute,Ymin,Xmin,Ymax,Xmax,cX,cY,Conversion X,ConversionY
subImage_34,channel,5236,0,0.010742093,0.23260112,0.084491566,0.26190975,5258.665611,131.787148,42.06932489,1.00185712
subImage_34,channel,5236,0,0.6541548,0.9791865,0.73013407,0.9977529,5565.460746,526.8543448,44.52368597,4.005191587
subImage_34,channel,5236,0,0.30821455,0.53308654,0.37991205,0.5544839,5399.774129,289.8375193,43.19819303,2.203369499
subImage_34,channel,5236,0,0.4942544,0.9772906,0.5822576,0.9971488,5492.209865,526.1880955,43.93767892,4.000126703
subImage_34,channel,5236,0,0.021918692,0.9826939,0.096977085,0.9997039,5264.297195,528.3090123,42.11437756,4.016250093
subImage_34,channel,5236,0,0.8105239,0.97734594,0.8871497,0.996021,5640.046321,525.9022832,45.12037057,3.997953934
subImage_34,channel,5236,0,0.3314005,0.9799357,0.41172212,0.99803454,5412.863188,527.1290696,43.3029055,4.007280069
subImage_35,channel,5236,533,0.5124055,0.8815857,0.5777828,0.9073068,5495.464821,1009.739853,43.96371857,7.676128337
subImage_35,channel,5236,533,0.50467217,0.279608,0.5665807,0.30044678,5490.958186,687.5846015,43.92766549,5.227076684
subImage_35,channel,5236,533,0.34426486,0.2796947,0.40630186,0.30263388,5414.63488,688.1905686,43.31707904,5.231683298
subImage_35,channel,5236,533,0.66087294,0.27934194,0.72360486,0.3001977,5565.505715,687.4473106,44.52404572,5.226032986
subImage_35,channel,5236,533,0.8189555,0.2792255,0.88729405,0.30203834,5642.087389,687.9068134,45.13669911,5.229526166
subImage_35,channel,5236,533,0.16641144,0.4335215,0.23546341,0.45439643,5331.646216,769.6301299,42.65316972,5.850793776
subImage_35,channel,5236,533,0.66098905,0.73323333,0.7339134,0.75657415,5567.986787,930.0336952,44.5438943,7.070195337
subImage_35,channel,5236,533,0.5036585,0.58325803,0.5717809,0.6026732,5491.954576,849.0506663,43.93563661,6.454555456
subImage_35,channel,5236,533,0.6472451,0.4299114,0.7189608,0.45323104,5561.157012,768.3574607,44.48925609,5.841118836
subImage_35,channel,5236,533,0.17794307,0.73425835,0.25459757,0.75746065,5338.944672,930.5431155,42.71155738,7.074067994
subImage_35,channel,5236,533,0.6710442,0.8823296,0.739696,0.9052335,5571.756167,1009.385562,44.57404933,7.673434987
subImage_35,channel,5236,533,0.8224031,0.72981733,0.8866493,0.7564382,5642.754467,929.0870978,45.14203574,7.062999223
subImage_35,channel,5236,533,0.31443542,0.13171718,0.3889031,0.15026276,5403.394571,608.1476522,43.22715657,4.623190232
subImage_35,channel,5236,533,0.82688826,0.8806081,0.8914073,0.9041868,5644.954347,1008.647832,45.15963477,7.667826699
subImage_35,channel,5236,533,0.018923102,0.58437306,0.095886156,0.6079899,5263.324603,850.7647299,42.10659683,6.467585914
subImage_35,channel,5236,533,0.8253172,0.5801476,0.88033044,0.6003599,5641.94414,847.6052596,45.13555312,6.443567351
subImage_35,channel,5236,533,0.5051626,0.73386645,0.57643646,0.7551347,5493.420575,929.8188078,43.9473646,7.068561745
subImage_35,channel,5236,533,0.33361217,0.43239984,0.39790142,0.45543286,5410.100234,769.6074149,43.28080187,5.850621095
subImage_35,channel,5236,533,0.018668884,0.1330526,0.0758441,0.15562622,5258.494091,609.9329068,42.06795273,4.63676189
subImage_35,channel,5236,533,0.015188755,0.43199837,0.083047844,0.45939797,5259.380311,770.5571256,42.07504248,5.857840877
subImage_35,channel,5236,533,0.025405658,0.7363238,0.102121525,0.7607848,5266.35147,931.9794362,42.13081176,7.084987026
subImage_35,channel,5236,533,0.18165588,0.283087,0.24474081,0.30166143,5337.482414,688.8354532,42.69985931,5.236585765
subImage_35,channel,5236,533,0.47985506,0.13170636,0.551033,0.14955594,5481.351363,607.9564012,43.85081091,4.621736325
subImage_35,channel,5236,533,0.8037511,0.12985732,0.87224156,0.14903647,5634.886255,607.3251934,45.07909004,4.61693783
subImage_35,channel,5236,533,0.16762221,0.13308096,0.22674866,0.15077195,5329.860267,608.6467992,42.63888213,4.62698479
subImage_35,channel,5236,533,0.33999345,0.7363105,0.40994146,0.7529771,5414.484509,929.8951335,43.31587607,7.069141979
subImage_35,channel,5236,533,0.6467112,0.12993845,0.7180555,0.15008938,5560.814464,607.6274184,44.48651572,4.61923537
subImage_35,channel,5236,533,0.18145867,0.5868112,0.25041217,0.60340637,5338.785258,850.1929783,42.71028207,6.463239409
subImage_35,channel,5236,533,0.6675582,0.5832195,0.73115003,0.6018175,5568.892557,848.812365,44.55114046,6.452743869
subImage_37,channel,5712,0,0.10599023,0.0764308,0.18407013,0.10428431,5781.034365,48.16057586,46.24827492,0.366120798
subImage_37,channel,5712,0,0.447385,0.8247611,0.5164235,0.8525088,5941.386432,446.992422,47.53109145,3.39807445
subImage_37,channel,5712,0,0.77026623,0.8230902,0.8415446,0.85135293,6095.610985,446.239093,48.76488788,3.392347579
subImage_37,channel,5712,0,0.74813664,0.52509063,0.8169739,0.54791737,6084.496314,285.9566322,48.67597051,2.173866665
subImage_37,channel,5712,0,0.25541627,0.3758311,0.32520768,0.40265825,5850.188501,207.4674121,46.80150801,1.577184931
subImage_37,channel,5712,0,0.42172828,0.07428132,0.4972611,0.10045615,5930.719475,46.56753532,47.4457558,0.354010368
subImage_37,channel,5712,0,0.124423295,0.83065444,0.19893134,0.85225135,5788.958402,448.4943939,46.31166722,3.409492569
subImage_37,channel,5712,0,0.58475727,0.07709602,0.65309376,0.09911808,6006.608544,46.96105935,48.05286835,0.357001972
subImage_37,channel,5712,0,0.75587755,0.6745396,0.82482266,0.6940813,6088.206652,364.7374784,48.70565322,2.772765366
subImage_37,channel,5712,0,0.7522233,0.22583568,0.8221906,0.24686377,6086.710507,125.974403,48.69368406,0.957668138
subImage_37,channel,5712,0,0.28064314,0.82708466,0.35166436,0.8495352,5862.489185,446.8192,46.89991348,3.396757602
subImage_37,channel,5712,0,0.57459664,0.5265353,0.6609649,0.54798716,6006.063649,286.3602291,48.04850919,2.176934843
subImage_37,channel,5712,0,0.77098185,0.9733382,0.8454465,0.9954772,6096.709953,524.6893004,48.77367963,3.988732736
subImage_37,channel,5712,0,0.088598505,0.38070613,0.17638403,0.40087706,5775.065844,208.2919201,46.20052675,1.583452911
subImage_37,channel,5712,0,0.42925325,0.52575827,0.49987203,0.55279326,5933.131816,287.433983,47.46505453,2.185097612
subImage_37,channel,5712,0,0.59269506,0.67530894,0.66571957,0.69560426,6011.502681,365.3483698,48.09202145,2.777409414
subImage_37,channel,5712,0,0.44319835,0.9732451,0.52926075,0.9966482,5943.445268,524.9765582,47.54756214,3.990916494
subImage_37,channel,5712,0,0.43145096,0.67665064,0.500201,0.6943143,5933.733164,365.3621577,47.46986531,2.777514231
subImage_37,channel,5712,0,0.8900561,0.07352788,0.96657014,0.09553589,6153.877039,45.05549451,49.23101631,0.342515705
subImage_37,channel,5712,0,0.25631735,0.07809167,0.3393251,0.099923976,5853.762902,47.44117054,46.83010322,0.360651818
subImage_37,channel,5712,0,0.4370872,0.22283153,0.5045759,0.25119182,5936.115822,126.3272246,47.48892657,0.960350318
subImage_37,channel,5712,0,0.73645157,0.37686634,0.80269486,0.3983074,6078.316849,206.5838053,48.62653479,1.570467677
subImage_37,channel,5712,0,0.6056575,0.9755228,0.68460566,0.99564433,6019.082636,525.3160447,48.15266109,3.993497299
subImage_37,channel,5712,0,0.117114924,0.23155354,0.18456884,0.25070667,5783.800735,128.5223466,46.27040588,0.977037822
subImage_37,channel,5712,0,0.9197176,0.82526064,0.9997681,0.8506868,6168.837594,446.6399895,49.35070075,3.395395229
subImage_37,channel,5712,0,0.092213206,0.5291552,0.18612458,0.55166626,5778.244393,288.0389176,46.22595514,2.189696376
subImage_37,channel,5712,0,0.28919718,0.9765347,0.35678023,0.99445933,5865.742623,525.2699157,46.92594098,3.993146623
subImage_38,channel,5712,533,0.75759447,0.12177513,0.827405,0.1435915,6089.229867,603.7202046,48.71383894,4.589532398
subImage_38,channel,5712,533,0.59473157,0.4233395,0.67059356,0.4494977,6013.147381,765.61111,48.10517905,5.820240845
subImage_38,channel,5712,533,0.61506796,0.725423,0.68412215,0.7505877,6021.207245,926.3568463,48.16965796,7.042243618
subImage_38,channel,5712,533,0.44207606,0.123218976,0.5078386,0.14627002,5938.07969,604.8188179,47.50463752,4.59788415
subImage_38,channel,5712,533,0.7738291,0.72260433,0.84116155,0.7520643,6096.367775,925.9991878,48.7709422,7.039524668
subImage_38,channel,5712,533,0.76777095,0.2732883,0.8408903,0.29403692,6094.861374,684.192175,48.75889099,5.201287169
subImage_38,channel,5712,533,0.28023306,0.4265962,0.34306702,0.44861463,5860.345418,766.243684,46.88276334,5.825049726
subImage_38,channel,5712,533,0.613982,0.5773319,0.67383987,0.5958414,6018.50161,845.6506867,48.14801288,6.428708522
subImage_38,channel,5712,533,0.90687734,0.42384472,0.9787711,0.4485579,6160.784326,765.4953031,49.28627461,5.819360471
subImage_38,channel,5712,533,0.4483759,0.72685504,0.52021015,0.74946237,5942.523482,926.4385886,47.54018785,7.042865031
subImage_38,channel,5712,533,0.6176574,0.87495196,0.6915494,0.9011359,6023.591229,1006.32742,48.18872983,7.650186729
subImage_38,channel,5712,533,0.45223415,0.57524174,0.5207651,0.59648126,5943.573827,845.2641817,47.54859062,6.425770278
subImage_38,channel,5712,533,0.2894651,0.5764445,0.36046702,0.5987248,5866.683844,846.1826155,46.93347075,6.43275229
subImage_38,channel,5712,533,0.61004335,0.27533555,0.6755649,0.29322454,6017.974759,684.521265,48.14379807,5.203788939
subImage_38,channel,5712,533,0.1392706,0.72869146,0.20004375,0.755668,5792.756817,928.5817916,46.34205453,7.059157842
subImage_38,channel,5712,533,0.30195823,0.8794677,0.36912304,0.8996951,5871.717343,1007.146893,46.97373875,7.65641643
subImage_38,channel,5712,533,0.46568152,0.8771184,0.53391993,0.9002331,5949.905146,1006.664174,47.59924117,7.652746764
subImage_38,channel,5712,533,0.92590255,0.271986,0.998278,0.29337874,6169.954975,683.6697054,49.3596398,5.19731531
subImage_38,channel,5712,533,0.9293424,0.72550815,0.99995476,0.7462351,6171.172722,925.2195697,49.36938177,7.033597945
subImage_38,channel,5712,533,0.7739209,0.8759783,0.8487727,0.8957849,6098.201076,1005.174894,48.78560861,7.64142513
subImage_38,channel,5712,533,0.7624576,0.42606,0.8253047,0.44569397,6089.887426,765.3224306,48.71909941,5.818046279
subImage_38,channel,5712,533,0.27644226,0.1253544,0.34858078,0.14641,5860.755483,605.425212,46.88604386,4.602494009
subImage_38,channel,5712,533,0.90602916,0.12192119,0.9745863,0.14255273,6159.586483,603.4823004,49.27669186,4.58772383
subImage_38,channel,5712,533,0.1284024,0.2776972,0.19377044,0.29736772,5788.677135,686.2548031,46.30941708,5.216967443
subImage_38,channel,5712,533,0.28133684,0.27491683,0.35004395,0.29610088,5862.26863,685.1762203,46.89814904,5.208767965
subImage_38,channel,5712,533,0.7747762,0.5750803,0.85010886,0.59406775,6098.72265,844.5779494,48.7897812,6.420553482
subImage_38,channel,5712,533,0.9343332,0.8761282,1,0.89474773,6172.371303,1004.938436,49.37897042,7.639627551
subImage_38,channel,5712,533,0.003747247,0.5804319,0.041269384,0.6000985,5722.713958,847.6113434,45.78171167,6.443613601
subImage_38,channel,5712,533,0.291052,0.72616535,0.36556792,0.7529009,5868.275545,927.1711563,46.94620436,7.048434073
subImage_38,channel,5712,533,0.9188262,0.5744841,0.9941344,0.5922608,6167.284634,843.9375126,49.33827707,6.415684827
subImage_40,channel,6188,0,0.3919497,0.82106376,0.4679353,0.84623796,6392.652632,444.3359069,51.14122105,3.377879396
subImage_40,channel,6188,0,0.5564249,0.8162508,0.62865454,0.84758145,6470.04891,443.4112939,51.76039128,3.37085041
subImage_40,channel,6188,0,0.2362619,0.82129014,0.3062916,0.8482325,6317.127736,444.9277844,50.53702189,3.3823789
subImage_40,channel,6188,0,0.7114961,0.8177202,0.7926896,0.8463831,6545.996205,443.4835213,52.36796964,3.371399489
subImage_40,channel,6188,0,0.55833304,0.9676825,0.62835723,0.99135244,6470.432284,522.0828061,51.76345828,3.968917944
subImage_40,channel,6188,0,0.0738954,0.8224277,0.15140003,0.84796286,6241.620313,445.1590806,49.9329625,3.384137233
subImage_40,channel,6188,0,0.7212007,0.9675171,0.78607774,0.99006706,6546.732269,521.696174,52.37385815,3.965978734
subImage_40,channel,6188,0,0.076583825,0.97032994,0.14525059,0.994537,6240.79659,523.6370385,49.92637272,3.980733351
subImage_40,channel,6188,0,0.84811157,0.069786154,0.9161777,0.0948138,6607.900844,43.86588803,52.86320675,0.333472216
subImage_40,channel,6188,0,0.23375893,0.969534,0.30667794,0.9913906,6316.623974,522.5863968,50.53299179,3.972746283
subImage_40,channel,6188,0,0.206177,0.073032446,0.28053018,0.093568064,6303.836309,44.39903604,50.43069047,0.337525252
subImage_40,channel,6188,0,0.70623404,0.667793,0.77295136,0.68824345,6540.046126,361.3837072,52.32036901,2.747269711
subImage_40,channel,6188,0,0.690428,0.51818347,0.7686994,0.5398023,6535.272327,281.9532111,52.28217862,2.143432317
subImage_40,channel,6188,0,0.06950856,0.22275236,0.13952006,0.24968585,6237.748813,125.9047846,49.9019905,0.957138893
subImage_40,channel,6188,0,0.39036253,0.6688288,0.4528299,0.6877405,6388.679798,361.5257158,51.10943838,2.748349273
subImage_40,channel,6188,0,0.8428656,0.5169456,0.9244301,0.54136014,6608.616367,282.0384798,52.86893093,2.144080537
subImage_40,channel,6188,0,0.06610811,0.51616126,0.13523094,0.55085665,6235.918694,284.3602738,49.88734955,2.161731013
subImage_40,channel,6188,0,0.36965832,0.51977843,0.45325834,0.5465784,6383.854164,284.1840973,51.07083331,2.160391704
subImage_41,channel,6188,533,0.72391236,0.26640615,0.79007614,0.29043972,6548.329262,681.3994253,52.38663409,5.180056448
subImage_41,channel,6188,533,0.5608562,0.5692691,0.63289684,0.59004843,6472.113229,841.9581279,51.77690583,6.400637375
subImage_41,channel,6188,533,0.7222159,0.56827354,0.79180586,0.59129137,6548.337178,842.0240491,52.38669742,6.401138514
subImage_41,channel,6188,533,0.56060684,0.26840872,0.6312616,0.2930105,6471.664685,682.6182218,51.77331748,5.189321843
subImage_41,channel,6188,533,0.388564,0.41924545,0.4565695,0.44361135,6389.141769,762.9513386,51.11313415,5.800021036
subImage_41,channel,6188,533,0.089943275,0.8755804,0.15622193,0.8945169,6246.587318,1004.730919,49.97269854,7.63804999
subImage_41,channel,6188,533,0.25100294,0.7228529,0.3210273,0.7452453,6324.143199,924.2481606,50.59314559,7.02621321
subImage_41,channel,6188,533,0.07699865,0.4195231,0.13768868,0.4470381,6239.095585,763.9385609,49.91276468,5.807525984
subImage_41,channel,6188,533,0.85753006,0.41591933,0.9338167,0.44207606,6614.340521,761.6557717,52.91472417,5.790172026
subImage_41,channel,6188,533,0.244917,0.26974404,0.3085604,0.29222518,6319.727623,682.7647973,50.55782098,5.190436122
subImage_41,channel,6188,533,0.5679716,0.718816,0.63577205,0.7455361,6474.490986,923.249827,51.79592788,7.018623793
subImage_41,channel,6188,533,0.8780264,0.56471545,0.9495694,0.5882204,6622.967808,840.2574074,52.98374246,6.387708353
subImage_41,channel,6188,533,0.08877712,0.7231216,0.16463283,0.74950445,6248.311567,925.4548371,49.98649253,7.035386468
subImage_41,channel,6188,533,0.7161211,0.7188635,0.79831254,0.73880583,6548.435202,921.4688732,52.38748162,7.005084831
subImage_41,channel,6188,533,0.2290357,0.42181054,0.29818502,0.4457497,6313.478533,764.2048033,50.50782826,5.809549982
subImage_41,channel,6188,533,0.07858116,0.57282627,0.14933085,0.5946859,6242.24306,844.1419955,49.93794448,6.417239323
subImage_41,channel,6188,533,0.25360575,0.8719445,0.3157193,0.8966453,6323.499364,1004.32918,50.58799491,7.63499594
subImage_41,channel,6188,533,0.08480984,0.26930186,0.1479104,0.29493293,6243.387417,683.3685724,49.94709934,5.195026072
subImage_41,channel,6188,533,0.733707,0.87095153,0.8018994,0.89280856,6553.474319,1003.042064,52.42779456,7.625211173
subImage_41,channel,6188,533,0.54946023,0.418142,0.6196687,0.44011572,6466.252691,761.72568,51.73002153,5.790703475
subImage_41,channel,6188,533,0.39937377,0.27026677,0.47214046,0.28797564,6395.420387,681.7716024,51.1633631,5.18288577
subImage_41,channel,6188,533,0.40746063,0.5694522,0.46978447,0.5893936,6396.784333,841.8324169,51.17427467,6.399681709
subImage_41,channel,6188,533,0.85624003,0.114655964,0.9302944,0.13631138,6613.195194,599.8827977,52.90556155,4.560360104
subImage_41,channel,6188,533,0.7036607,0.1181062,0.77414036,0.1344473,6539.716658,600.3055098,52.31773326,4.563573598
subImage_41,channel,6188,533,0.23659788,0.120086886,0.29116088,0.14102641,6313.606585,602.5866927,50.50885268,4.580915344
subImage_41,channel,6188,533,0.24608003,0.57191354,0.30643713,0.59244573,6319.499084,843.3017459,50.55599267,6.410851674
subImage_41,channel,6188,533,0.39224976,0.12023855,0.45354834,0.14130388,6389.299949,602.7010581,51.11439959,4.58178476
subImage_41,channel,6188,533,0.5481344,0.11718286,0.6137891,0.1403518,6464.537785,601.632987,51.71630228,4.573665192
subImage_41,channel,6188,533,0.07195998,0.12133374,0.13402495,0.14333127,6237.024413,603.5332265,49.8961953,4.588110975
subImage_41,channel,6188,533,0.70122004,0.41936243,0.77999985,0.4412133,6540.530333,762.3434335,52.32424267,5.79539969
subImage_41,channel,6188,533,0.8689595,0.71895564,0.95252883,0.7415697,6621.51422,922.2300015,52.97211376,7.010870993
subImage_41,channel,6188,533,0.8724558,0.26848406,0.9391253,0.28403348,6619.156296,680.2459226,52.95325037,5.171287422
subImage_41,channel,6188,533,0.57074845,0.8732692,0.63853025,0.8935186,6475.808331,1003.848956,51.80646665,7.631345234
subImage_43,channel,6664,0,0.81915516,0.8086694,0.8995096,0.83686626,7073.042214,438.5352502,56.58433771,3.33378231
subImage_43,channel,6664,0,0.64335257,0.06174648,0.71513665,0.08829833,6987.320433,39.98694187,55.89856347,0.303984137
subImage_43,channel,6664,0,0.50258774,0.21364993,0.56901354,0.23708786,6919.041103,120.1216208,55.35232882,0.913174789
subImage_43,channel,6664,0,0.4734075,0.36378983,0.5477885,0.3854131,6907.04465,199.6625827,55.2563572,1.517851953
subImage_43,channel,6664,0,0.8280028,0.9585076,0.8937186,0.986991,7073.769696,518.4753731,56.59015757,3.941493931
subImage_43,channel,6664,0,0.3085487,0.36331868,0.389307,0.39264742,6830.089652,201.4649649,54.64071722,1.531553816
subImage_43,channel,6664,0,0.17397702,0.21493222,0.2492479,0.242554,6764.727529,121.9200756,54.11782023,0.926846795
subImage_43,channel,6664,0,0.18257402,0.6639094,0.2470075,0.68551534,6766.240402,359.6216878,54.12992322,2.73387469
subImage_43,channel,6664,0,0.34004706,0.9600451,0.42005473,0.98644996,6844.904227,518.7409325,54.75923382,3.943512736
subImage_43,channel,6664,0,0.6682985,0.96057236,0.7362708,0.9843669,6998.287486,518.3263116,55.98629989,3.940360753
subImage_43,channel,6664,0,0.6346841,0.3614699,0.70852,0.38834727,6983.682571,199.8262739,55.86946057,1.519096348
subImage_43,channel,6664,0,0.16578192,0.064906076,0.23515269,0.090455964,6759.422436,41.40398361,54.07537949,0.314756609
subImage_43,channel,6664,0,0.5061529,0.9620755,0.5747907,0.98298115,6921.264587,518.3575885,55.3701167,3.940598522
subImage_43,channel,6664,0,0.8001189,0.062366124,0.86916375,0.08835128,7061.289277,40.1661881,56.49031421,0.305346782
subImage_43,channel,6664,0,0.50757,0.8134706,0.5806007,0.8398987,6922.984628,440.6229205,55.38387703,3.349652957
subImage_43,channel,6664,0,0.18434265,0.96495366,0.25511083,0.9862615,6768.589929,519.9988369,54.14871943,3.953075433
subImage_43,channel,6664,0,0.48049247,0.066260144,0.5487953,0.090711035,6908.970486,41.83281919,55.27176389,0.318016653
subImage_43,channel,6664,0,0.32696116,0.06916707,0.3920727,0.08920953,6835.13006,42.20736307,54.68104048,0.320863968
subImage_43,channel,6664,0,0.65308166,0.21220888,0.72981316,0.24055424,6993.128966,120.6613729,55.94503173,0.91727803
subImage_43,channel,6664,0,0.32246643,0.51469576,0.3963134,0.5390415,6835.0696,280.8209859,54.6805568,2.134825045
subImage_43,channel,6664,0,0.8140228,0.21088748,0.88300073,0.23713508,7067.891596,119.398012,56.54313276,0.907673854
subImage_43,channel,6664,0,0.7976829,0.51182604,0.8675911,0.533985,7060.335204,278.7086467,56.48268163,2.118766863
subImage_43,channel,6664,0,0.48583025,0.5140716,0.5570902,0.5370756,6912.215072,280.1307189,55.29772058,2.129577576
subImage_43,channel,6664,0,0.01388814,0.06581657,0.08041608,0.09798724,6686.444405,43.65371494,53.49155524,0.331859258
subImage_43,channel,6664,0,0.65618217,0.81327,0.73600996,0.83843094,6995.341726,440.1782936,55.96273381,3.346272866
subImage_43,channel,6664,0,0.15603279,0.36533287,0.22686759,0.3891826,6755.130289,201.0783725,54.04104231,1.528614908
subImage_43,channel,6664,0,0.33638912,0.21493635,0.40852123,0.2386945,6841.288666,120.8926215,54.73030932,0.919036001
subImage_43,channel,6664,0,0.16248286,0.5180038,0.2353101,0.5370879,6758.674722,281.1819484,54.06939778,2.137569112
subImage_43,channel,6664,0,0.33898678,0.812213,0.42071524,0.8400189,6844.809082,440.3198098,54.75847266,3.347348684
subImage_43,channel,6664,0,0.018845895,0.21861047,0.09801104,0.24412078,6691.81195,123.317876,53.5344956,0.937472993
subImage_43,channel,6664,0,0.95336205,0.51025707,0.9979612,0.53451467,7128.414938,278.4316663,57.02731951,2.116661234
subImage_44,channel,6664,533,0.66025156,0.4103867,0.7273507,0.4348491,6994.24934,758.2553473,55.95399472,5.76432171
subImage_44,channel,6664,533,0.3452116,0.41108993,0.414289,0.43861562,6844.761141,759.4465283,54.75808913,5.77337717
subImage_44,channel,6664,533,0.51748466,0.26081574,0.5839566,0.28197488,6926.143021,677.6537006,55.40914417,5.15158113
subImage_44,channel,6664,533,0.6701375,0.2572006,0.74714535,0.28290647,7001.313325,676.9385345,56.0105066,5.146144376
subImage_44,channel,6664,533,0.34894836,0.56495845,0.42136487,0.5849653,6847.334549,839.4546772,54.7786764,6.38160593
subImage_44,channel,6664,533,0.5030649,0.11086356,0.5673622,0.13458793,6918.76164,598.4128214,55.35009312,4.54918522
subImage_44,channel,6664,533,0.17952316,0.113611616,0.24726622,0.13519938,6765.575871,599.3081313,54.12460697,4.555991441
subImage_44,channel,6664,533,0.5221341,0.8630275,0.5922729,0.8903517,6929.228867,1000.275564,55.43383093,7.604180002
subImage_44,channel,6664,533,0.6804416,0.71349645,0.7532907,0.73528373,7005.228295,919.0999177,56.04182636,6.98707583
subImage_44,channel,6664,533,0.82245487,0.40991312,0.88532495,0.43501312,7070.451598,758.1728424,56.56361279,5.763694502
subImage_44,channel,6664,533,0.1994291,0.56278914,0.25852004,0.5865064,6772.991893,839.287269,54.18393515,6.380333279
subImage_44,channel,6664,533,0.20131142,0.7130206,0.27117023,0.7386202,6776.450633,919.862285,54.21160507,6.992871411
subImage_44,channel,6664,533,0.6813598,0.86473453,0.7512629,0.88628024,7004.96421,999.645436,56.03971368,7.599389717
subImage_44,channel,6664,533,0.026391415,0.4164822,0.10512823,0.43916443,6695.301675,761.0298296,53.5624134,5.785413561
subImage_44,channel,6664,533,0.03558813,0.2638252,0.10422518,0.28626487,6697.275568,679.5990049,53.57820454,5.166369498
subImage_44,channel,6664,533,0.18546593,0.26351508,0.25481775,0.28300074,6768.787517,678.6464667,54.15030014,5.159128222
subImage_44,channel,6664,533,0.8294319,0.85859257,0.9090423,0.88771677,7077.756857,998.3914391,56.62205486,7.589856727
subImage_44,channel,6664,533,0.50028265,0.5632703,0.580713,0.58479434,6921.276957,838.9592195,55.37021566,6.377839418
subImage_44,channel,6664,533,0.3520849,0.26127577,0.4187087,0.28698868,6847.448881,679.1124743,54.77959105,5.162670851
subImage_44,channel,6664,533,0.043148115,0.71765023,0.11803672,0.7444712,6702.36199,922.6553603,53.61889592,7.014104607
subImage_44,channel,6664,533,0.36110744,0.86370546,0.4312345,0.8890461,6852.577384,1000.108283,54.82061907,7.602908316
subImage_44,channel,6664,533,0.016831987,0.11281539,0.09248742,0.13649058,6690.018018,599.4400413,53.52014414,4.556994232
subImage_44,channel,6664,533,0.517052,0.7145598,0.5882446,0.73564017,6927.060594,919.4782898,55.41648475,6.989952246
subImage_44,channel,6664,533,0.6649034,0.10984007,0.72659665,0.13048087,6995.177013,597.0455314,55.96141611,4.538790964
subImage_44,channel,6664,533,0.8170227,0.25917643,0.89389336,0.280158,7071.198018,676.7326299,56.56958414,5.144579072
subImage_44,channel,6664,533,0.034943655,0.5639506,0.10995293,0.58819306,6698.485386,840.0462846,53.58788309,6.38610338
subImage_44,channel,6664,533,0.49432558,0.41136885,0.5647818,0.44054353,6916.067552,760.0346491,55.32854042,5.777848114
subImage_44,channel,6664,533,0.1981153,0.86587596,0.2646125,0.88754237,6774.129216,1000.285984,54.19303373,7.604259218
subImage_44,channel,6664,533,0.81603205,0.10984162,0.88467836,0.13183391,7068.769079,597.4065296,56.55015263,4.541535304
subImage_46,channel,7140,0,0.11575607,0.05812034,0.1870444,0.08549451,7212.066512,38.27335778,57.69653209,0.290957325
subImage_46,channel,7140,0,0.27608806,0.5071115,0.3443612,0.53381103,7287.66692,277.4058523,58.30133536,2.108862908
subImage_46,channel,7140,0,0.42360806,0.3532499,0.49544817,0.3857583,7358.735384,196.9456901,58.86988307,1.497197905
subImage_46,channel,7140,0,0.59150076,0.5072003,0.6642032,0.53024924,7438.857549,276.4803021,59.51086039,2.101826797
subImage_46,channel,7140,0,0.74016064,0.35543245,0.8238957,0.38285866,7512.245408,196.754582,60.09796327,1.495745085
subImage_46,channel,7140,0,0.28425622,0.8071578,0.36338922,0.8338248,7294.139616,437.3218703,58.35311692,3.324558093
subImage_46,channel,7140,0,0.4352325,0.50661486,0.5084403,0.5323343,7364.594128,276.8799596,58.91675302,2.104865027
subImage_46,channel,7140,0,0.78027546,0.95254195,0.8487236,0.9792201,7527.701775,514.8145836,60.2216142,3.913664297
subImage_46,channel,7140,0,0.5819128,0.3573996,0.65464646,0.3848237,7434.301107,197.8025154,59.47440885,1.503711564
subImage_46,channel,7140,0,0.29935503,0.95754975,0.3682289,0.98003787,7298.884978,516.3671004,58.39107983,3.925466663
subImage_46,channel,7140,0,0.45457774,0.80711615,0.5244867,0.8331939,7373.017343,437.1426281,58.98413874,3.323195478
subImage_46,channel,7140,0,0.12645909,0.50968117,0.18913008,0.53638005,7215.110224,278.7753145,57.72088179,2.119273677
subImage_46,channel,7140,0,0.6143922,0.95221657,0.68930686,0.9775578,7450.28038,514.2848627,59.60224304,3.909637314
subImage_46,channel,7140,0,0.26112664,0.36098406,0.33503863,0.38440153,7281.887334,198.645259,58.25509867,1.510118172
subImage_46,channel,7140,0,0.77412057,0.80254084,0.8452969,0.83099365,7525.421362,435.3369419,60.2033709,3.309468498
subImage_46,channel,7140,0,0.76975614,0.6553984,0.8312128,0.6761692,7521.030612,354.8627774,60.16824489,2.697697048
subImage_46,channel,7140,0,0.611712,0.6554526,0.6747821,0.6757167,7446.18559,354.7566204,59.56948472,2.696890033
subImage_46,channel,7140,0,0.43768382,0.057977103,0.5061252,0.08543914,7364.62655,38.22042818,58.9170124,0.290554949
subImage_46,channel,7140,0,0.76059496,0.20840481,0.83895546,0.2324033,7520.693001,117.4753593,60.16554401,0.893057684
subImage_46,channel,7140,0,0.27104992,0.059475347,0.34490606,0.08346285,7286.597523,38.09302941,58.29278018,0.289586453
subImage_46,channel,7140,0,0.44585344,0.6548286,0.51745987,0.6783323,7369.268568,355.2873897,58.95414854,2.700924987
